"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"[아우디] A6(5세대) 45 TFSI",6021,389버7569,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801091%2FD250801091_02_03.jpg%3F20250704100045&type=m&w=800&h=500&quality=90&ttype=jpg,20782,3740,"[아우디] A6(5세대) 45 TFSI",A/T,2023,"현대 경매장",WAUZZZF28PN051380,"A / 8"
"[BMW] 3시리즈(6세대) 320i M 스포츠",6022,27두4868,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800623%2FD250800623_02_03.jpg%3F20250812140400&type=m&w=800&h=500&quality=90&ttype=jpg,38600,1690,"[BMW] 3시리즈(6세대) 320i M 스포츠",A/T,2018,"현대 경매장",WBA8A9103JAH11125,"A / 3"
"[아우디] A6(5세대) 45 TFSI",6023,389버7574,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801094%2FD250801094_02_03.jpg%3F20250819164544&type=m&w=800&h=500&quality=90&ttype=jpg,31247,3740,"[아우디] A6(5세대) 45 TFSI",A/T,2023,"현대 경매장",WAUZZZF22PN073259,"A / 8"
"[폴스타] 폴스타 2 롱레인지 싱글모터",6024,24호3800,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2507%2FD250706433%2FD250706433_02_03.jpg%3F20250730113256&type=m&w=800&h=500&quality=90&ttype=jpg,53112,2380,"[폴스타] 폴스타 2 롱레인지 싱글모터",A/T,2023,"현대 경매장",YSMVSEGA7PL112920,"A / 5"
"[아우디] A6(5세대) 45 TFSI",6025,265라8467,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801095%2FD250801095_02_03.jpg%3F20250703170202&type=m&w=800&h=500&quality=90&ttype=jpg,20463,3790,"[아우디] A6(5세대) 45 TFSI",A/T,2023,"현대 경매장",WAUZZZF20PN055312,"A / 6"
"[캐딜락] XT5 3.6 플래티넘",6026,111오4754,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801404%2FD250801404_02_03.jpg%3F20250820145925&type=m&w=800&h=500&quality=90&ttype=jpg,144316,1340,"[캐딜락] XT5 3.6 플래티넘",A/T,2019,"현대 경매장",1GYFN9RS1KZ124646,"A / 7"
"[아우디] A6(5세대) 45 TFSI",6027,389버7594,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801097%2FD250801097_02_03.jpg%3F20250715163618&type=m&w=800&h=500&quality=90&ttype=jpg,26744,3790,"[아우디] A6(5세대) 45 TFSI",A/T,2023,"현대 경매장",WAUZZZF2XPN055432,"A / 8"
"[랜드로버] 디스커버리5 3.0 TD6 HSE 럭셔리",6028,356무3705,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801341%2FD250801341_02_03.jpg%3F20250820135001&type=m&w=800&h=500&quality=90&ttype=jpg,182108,2300,"[랜드로버] 디스커버리5 3.0 TD6 HSE 럭셔리",A/T,2017,"현대 경매장",SALRA2BK7HA037348,"A / 5"
"[벤츠] E클래스(4세대) E220 CDI 아방가르드",6029,35거6738,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801422%2FD250801422_02_03.jpg%3F20250820142346&type=m&w=800&h=500&quality=90&ttype=jpg,365062,630,"[벤츠] E클래스(4세대) E220 CDI 아방가르드",A/T,2014,"현대 경매장",WDDHF0CB4EA953283,"A / 1"
"[아우디] A6(5세대) 45 TFSI",6030,389버7505,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801096%2FD250801096_02_03.jpg%3F20250715175600&type=m&w=800&h=500&quality=90&ttype=jpg,23392,3730,"[아우디] A6(5세대) 45 TFSI",A/T,2023,"현대 경매장",WAUZZZF24PN055460,"A / 7"
"[BMW] 7시리즈(5세대) 740i",6031,14노1472,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801331%2FD250801331_02_03.jpg%3F20250820172019&type=m&w=800&h=500&quality=90&ttype=jpg,174521,360,"[BMW] 7시리즈(5세대) 740i",A/T,2009,"현대 경매장",WBAKA41049CY30128,"A / 1"
"[지프] 랭글러(JK) 3.6 루비콘 4도어",6032,03모7695,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800129%2FD250800129_02_03.jpg%3F20250812144414&type=m&w=800&h=500&quality=90&ttype=jpg,47744,2190,"[지프] 랭글러(JK) 3.6 루비콘 4도어",A/T,2016,"현대 경매장",1C4BJWDG8GL119133,"A / 6"
"[혼다] 어코드(9세대) 2.0 하이브리드",6010,37구8534,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2507%2FD250705959%2FD250705959_02_03.jpg%3F20250723140216&type=m&w=800&h=500&quality=90&ttype=jpg,189869,970,"[혼다] 어코드(9세대) 2.0 하이브리드",A/T,2017,"현대 경매장",JHMCR6650HC200371,"A / 4"
"[BMW] 5시리즈(7세대) 520d M스포츠팩 플러스",5019,316더4824,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801023%2FC250801023_02_03.jpg%3F20250819154149&type=m&w=800&h=500&quality=90&ttype=jpg,135371,1700,"[BMW] 5시리즈(7세대) 520d M스포츠팩 플러스",A/T,2017,"현대 경매장",WBAJC310XHG924599,"B / 3"
"[미니] 쿠퍼(2세대) 2.0 D SE",5020,69우7272,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801053%2FC250801053_02_03.jpg%3F20250819152240&type=m&w=800&h=500&quality=90&ttype=jpg,167672,195,"[미니] 쿠퍼(2세대) 2.0 D SE",A/T,2012,"현대 경매장",WMWSW510XCT471253,"A / 6"
"[벤츠] E클래스(4세대) E300 엘레강스",5021,65고4828,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801146%2FC250801146_02_03.jpg%3F20250818102239&type=m&w=800&h=500&quality=90&ttype=jpg,175399,510,"[벤츠] E클래스(4세대) E300 엘레강스",A/T,2010,"현대 경매장",WDDHF5EB0AA077896,"A / 7"
"[벤츠] S클래스(6세대) 쿠페 S450 4매틱",5022,02누3916,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2507%2FC250706345%2FC250706345_02_03.jpg%3F20250820180705&type=m&w=800&h=500&quality=90&ttype=jpg,100975,4770,"[벤츠] S클래스(6세대) 쿠페 S450 4매틱",A/T,2019,"현대 경매장",WDDXJ6EB7KA040264,"A / 5"
"[BMW] 5시리즈(6세대) 520d",5023,108도1445,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801080%2FC250801080_02_03.jpg%3F20250820154934&type=m&w=800&h=500&quality=90&ttype=jpg,176638,580,"[BMW] 5시리즈(6세대) 520d",A/T,2014,"현대 경매장",WBA5C3109ED039342,"A / 3"
"[폭스바겐] CC 2.0 TDI 블루모션",5024,51우7666,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2507%2FC250706304%2FC250706304_02_03.jpg%3F20250730100617&type=m&w=800&h=500&quality=90&ttype=jpg,279791,255,"[폭스바겐] CC 2.0 TDI 블루모션",A/T,2014,"현대 경매장",WVWZZZ3CZEE503573,"A / 4"
"[벤츠] E클래스(3세대) E200K 이그제큐티브",5025,07로3449,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801149%2FC250801149_02_03.jpg%3F20250820151059&type=m&w=800&h=500&quality=90&ttype=jpg,54938,200,"[벤츠] E클래스(3세대) E200K 이그제큐티브",A/T,2006,"현대 경매장",WDBUF42J66A940673,"A / 2"
"[스바루] 아웃백 2.5",5026,22조1582,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801082%2FC250801082_02_03.jpg%3F20250820153103&type=m&w=800&h=500&quality=90&ttype=jpg,266891,195,"[스바루] 아웃백 2.5",A/T,2010,"현대 경매장",4S4BRLMC1A3363388,"A / 4"
"[볼보] 더 뉴 S90 T5 인스크립션",5027,369도7102,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250800251%2FC250800251_02_03.jpg%3F20250813105733&type=m&w=800&h=500&quality=90&ttype=jpg,120219,1940,"[볼보] 더 뉴 S90 T5 인스크립션",A/T,2019,"현대 경매장",LVYPS102DKP067148,"A / 5"
"[볼보] S60(2세대) D3 모멘텀",5028,28로0288,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801157%2FC250801157_02_03.jpg%3F20250820144804&type=m&w=800&h=500&quality=90&ttype=jpg,427489,250,"[볼보] S60(2세대) D3 모멘텀",A/T,2017,"현대 경매장",YV1FS79B0H2429188,"A / 6"
"[아우디] A6(3세대) 2.0 TFSI 다이나믹 스포츠",5029,36구5585,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801148%2FC250801148_02_03.jpg%3F20250820151512&type=m&w=800&h=500&quality=90&ttype=jpg,235211,150,"[아우디] A6(3세대) 2.0 TFSI 다이나믹 스포츠",A/T,2011,"현대 경매장",WAUZZZ4F1BN017991,"A / 1"
"[BMW] 7시리즈(5세대) 740Li",5030,185너3766,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801093%2FC250801093_02_03.jpg%3F20250820142755&type=m&w=800&h=500&quality=90&ttype=jpg,162278,440,"[BMW] 7시리즈(5세대) 740Li",A/T,2010,"현대 경매장",WBAKB4104AC426800,"B / 2"
"[BMW] 5시리즈(6세대) 523i",5031,05보5572,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801214%2FC250801214_02_03.jpg%3F20250820163846&type=m&w=800&h=500&quality=90&ttype=jpg,88838,130,"[BMW] 5시리즈(6세대) 523i",A/T,2006,"현대 경매장",WBANE31036B952315,"C / 1"
"[BMW] X1 20d xDrive",6001,22무4616,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800024%2FD250800024_02_03.jpg%3F20250807143356&type=m&w=800&h=500&quality=90&ttype=jpg,186548,335,"[BMW] X1 20d xDrive",A/T,2011,"현대 경매장",WBAVP3105BVP71493,"A / 7"
"[아우디] A4(4세대) 2.0 TDI",6002,50주2445,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801107%2FD250801107_02_03.jpg%3F20250818141926&type=m&w=800&h=500&quality=90&ttype=jpg,280500,290,"[아우디] A4(4세대) 2.0 TDI",A/T,2013,"현대 경매장",WAUZZZ8K1DN006774,"A / 3"
"[아우디] A8(4세대) L 60 TFSI 콰트로",6003,223머2478,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800789%2FD250800789_02_03.jpg%3F20250812141644&type=m&w=800&h=500&quality=90&ttype=jpg,43367,6150,"[아우디] A8(4세대) L 60 TFSI 콰트로",A/T,2021,"현대 경매장",WAUZZZF88MN034613,"A / 6"
"[혼다] 어코드(8세대) 2.4",6004,53더3331,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801374%2FD250801374_02_03.jpg%3F20250820103137&type=m&w=800&h=500&quality=90&ttype=jpg,84996,380,"[혼다] 어코드(8세대) 2.4",A/T,2010,"현대 경매장",1HGCP2F88AA151862,"A / 3"
"[닛산] 캐시카이(2세대) 1.6 SL",6005,27조0138,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2507%2FD250706989%2FD250706989_02_03.jpg%3F20250807141843&type=m&w=800&h=500&quality=90&ttype=jpg,180496,530,"[닛산] 캐시카이(2세대) 1.6 SL",A/T,2016,"현대 경매장",SJNDJ18E9GA529908,"A / 4"
"[BMW] 4시리즈(1세대) 쿠페 420i M 스포츠팩",6006,165라1327,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800289%2FD250800289_02_03.jpg%3F20250806130525&type=m&w=800&h=500&quality=90&ttype=jpg,65764,1360,"[BMW] 4시리즈(1세대) 쿠페 420i M 스포츠팩",A/T,2018,"현대 경매장",WBA4S3106JAA94392,"C / 4"
"[대창모터스] 다니고밴 밴",6007,83부0793,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2507%2FD250706382%2FD250706382_02_03.jpg%3F20250818171259&type=m&w=800&h=500&quality=90&ttype=jpg,57532,180,"[대창모터스] 다니고밴 밴",A/T,2021,"현대 경매장",KN90M3Z9EMECGA334,"B / 1"
"[벤츠] M클래스(3세대) ML350 블루텍 4MATIC",6008,12조4364,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801030%2FD250801030_02_03.jpg%3F20250818112039&type=m&w=800&h=500&quality=90&ttype=jpg,243527,1005,"[벤츠] M클래스(3세대) ML350 블루텍 4MATIC",A/T,2014,"현대 경매장",WDCDA2EB8EA296191,"A / 7"
"[대창모터스] 다니고밴 밴",6009,90거2685,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800759%2FD250800759_02_03.jpg%3F20250819105547&type=m&w=800&h=500&quality=90&ttype=jpg,107243,85,"[대창모터스] 다니고밴 밴",A/T,2022,"현대 경매장",KN90M3Z9ENECGA109,"A / 4"
"[현대] 더 뉴그랜저IG 하이브리드 2.4 HEV 캘리그래피",4195,392우9357,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2507%2FD250707010%2FD250707010_02_03.jpg%3F20250811130321&type=m&w=800&h=500&quality=90&ttype=jpg,46597,2480,"[현대] 더 뉴그랜저IG 하이브리드 2.4 HEV 캘리그래피",A/T,2020,"현대 경매장",KMHF3413BLA090095,"A / 3"
"[기아] 더 뉴기아 레이 1.0 가솔린 시그니처",4196,189오5686,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800655%2FD250800655_02_03.jpg%3F20250813104412&type=m&w=800&h=500&quality=90&ttype=jpg,14517,1335,"[기아] 더 뉴기아 레이 1.0 가솔린 시그니처",A/T,2023,"현대 경매장",KNACH811BPT320900,"C / 1"
"[현대] 제네시스 BH 330 모던",4197,68주1330,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800924%2FD250800924_02_03.jpg%3F20250814172244&type=m&w=800&h=500&quality=90&ttype=jpg,112813,455,"[현대] 제네시스 BH 330 모던",A/T,2014,"현대 경매장",KMHGA41BBEU246930,"B / 1"
"[현대] 트라고 엑시언트 트랙터 6X2 하이루프캡",4198,98어2956,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2507%2FD250700233%2FD250700233_02_03.jpg%3F20250704111652&type=m&w=800&h=500&quality=90&ttype=jpg,544951,4450,"[현대] 트라고 엑시언트 트랙터 6X2 하이루프캡",A/T,2018,"현대 경매장",KMEKB18KPJC015901,"A / 7"
"[현대] 올 뉴마이티 윙바디 3.5톤",4199,94루8684,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800362%2FD250800362_02_03.jpg%3F20250812110612&type=m&w=800&h=500&quality=90&ttype=jpg,53610,2530,"[현대] 올 뉴마이티 윙바디 3.5톤",M/T,2018,"현대 경매장",KMCHK17GPJC029802,"A / 8"
"[포드] 익스플로러(5세대) 2.3 AWD 리미티드",5001,122오9398,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2507%2FC250705156%2FC250705156_02_03.jpg%3F20250709105218&type=m&w=800&h=500&quality=90&ttype=jpg,148220,1260,"[포드] 익스플로러(5세대) 2.3 AWD 리미티드",A/T,2019,"현대 경매장",1FM5K8FH3KGA33155,"B / 3"
"[BMW] 5시리즈(6세대) 528i xDrive",5002,68어7006,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250800807%2FC250800807_02_03.jpg%3F20250811100450&type=m&w=800&h=500&quality=90&ttype=jpg,186518,645,"[BMW] 5시리즈(6세대) 528i xDrive",A/T,2012,"현대 경매장",WBAXH3100CDX37121,"A / 4"
"[벤츠] E클래스(3세대) E350 아방가르드",5003,20거1812,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250800214%2FC250800214_02_03.jpg%3F20250808143917&type=m&w=800&h=500&quality=90&ttype=jpg,194302,220,"[벤츠] E클래스(3세대) E350 아방가르드",A/T,2008,"현대 경매장",WDBUF56X68B310038,"A / 4"
"[혼다] CR-V(4세대) 2.4 4WD EX-L",5004,25오6600,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2507%2FC250705172%2FC250705172_02_03.jpg%3F20250716152039&type=m&w=800&h=500&quality=90&ttype=jpg,161459,850,"[혼다] CR-V(4세대) 2.4 4WD EX-L",A/T,2015,"현대 경매장",5J6RM4870FL520380,"A / 3"
"[벤츠] E클래스(5세대) E300 아방가르드",5005,17오9250,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250800574%2FC250800574_02_03.jpg%3F20250813144635&type=m&w=800&h=500&quality=90&ttype=jpg,132359,1810,"[벤츠] E클래스(5세대) E300 아방가르드",A/T,2018,"현대 경매장",WDDZF4JB0JA388877,"A / 3"
"[미니] 쿠퍼(2세대) 2.0 D SE",5006,17보5554,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250800706%2FC250800706_02_03.jpg%3F20250811102951&type=m&w=800&h=500&quality=90&ttype=jpg,118162,180,"[미니] 쿠퍼(2세대) 2.0 D SE",A/T,2012,"현대 경매장",WMWSW5104CT319162,"A / 2"
"[벤츠] E클래스(5세대) E450 4매틱 익스클루시브",5007,191호7081,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2507%2FC250706084%2FC250706084_02_03.jpg%3F20250728095541&type=m&w=800&h=500&quality=90&ttype=jpg,80286,4330,"[벤츠] E클래스(5세대) E450 4매틱 익스클루시브",A/T,2023,"현대 경매장",W1KZF5KB8PB139606,"A / 5"
"[미니] 컨트리맨 2.0 D ALL4",5008,47루9907,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250800812%2FC250800812_02_03.jpg%3F20250814152527&type=m&w=800&h=500&quality=90&ttype=jpg,173085,350,"[미니] 컨트리맨 2.0 D ALL4",A/T,2015,"현대 경매장",WMWXD5101FWT61285,"A / 5"
