"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"닛산 알티마 2.5 L33 (13년~현재)",3508,57모4213,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180000/AT17554832865019e_M.jpg,86167,390,"닛산 알티마 2.5 L33 (13년~현재)",기타,2013,"오토허브 경매장",,BC
"기아 더 뉴 봉고3 1톤 카고(화물)트럭 킹캡",3509,988가4963,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180107/AT175549568755626_M.jpg,36069,2400,"기아 더 뉴 봉고3 1톤 카고(화물)트럭 킹캡",흰색,2022,"오토허브 경매장",,BC
"현대 싼타페 TM(18년~현재) 디젤 2.0 2WD 익스클루시브 스페셜",3510,08가3323,오토,자가용,image,142158,1630,"현대 싼타페 TM(18년~현재) 디젤 2.0 2WD 익스클루시브 스페셜",기타,2019,"오토허브 경매장",,BB
"쉐보레(한국GM) 캡티바 (11년~현재) 4WD LT  5인승",3511,163모6442,오토,렌터카,image,144441,190,"쉐보레(한국GM) 캡티바 (11년~현재) 4WD LT  5인승",은색,2015,"오토허브 경매장",,CC
"기아 K7 프리미어(19년~현재) 가솔린 3000cc 3.0 GDI 노블레스",3473,359너7624,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180042/AT175549107949887_M.jpg,120625,1730,"기아 K7 프리미어(19년~현재) 가솔린 3000cc 3.0 GDI 노블레스",기타,2020,"오토허브 경매장",,BC
"기아 더 뉴 K5 (13년~15년) LPI 디럭스  렌트카",3474,48무2093,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180073/AT175549137471261_M.jpg,177747,350,"기아 더 뉴 K5 (13년~15년) LPI 디럭스  렌트카",흰색,2014,"오토허브 경매장",,BC
"현대 싼타페(DM) (12년~15년) 2WD (2.0 e-VGT) 프리미엄",3475,21도8462,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508120082/AT175505031636642_M.jpg,201350,550,"현대 싼타페(DM) (12년~15년) 2WD (2.0 e-VGT) 프리미엄",기타,2013,"오토허브 경매장",,AB
"닛산 쥬크 1.6 SV F15 (11년~현재)",3476,45머8437,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180085/AT175549110451719_M.jpg,143936,350,"닛산 쥬크 1.6 SV F15 (11년~현재)",기타,2014,"오토허브 경매장",,BB
"기아 K7 프리미어(19년~현재) 가솔린 2500cc 2.5 GDI 노블레스",3477,105가4181,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180083/AT175549163030372_M.jpg,122197,1650,"기아 K7 프리미어(19년~현재) 가솔린 2500cc 2.5 GDI 노블레스",검정,2020,"오토허브 경매장",,BB
"벤츠 S-클래스 W222(13년~현재) S63L AMG 4MATIC+",3478,67다9189,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180087/AT175549174210570_M.jpg,185658,4650,"벤츠 S-클래스 W222(13년~현재) S63L AMG 4MATIC+",검정,2018,"오토허브 경매장",,BB
"기아 더 뉴 모닝 (15년~16년) 럭셔리",3479,32나0345,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180088/AT1755491682050w8_M.jpg,323853,160,"기아 더 뉴 모닝 (15년~16년) 럭셔리",기타,2016,"오토허브 경매장",,BB
"기아 올 뉴 카니발 (14년~18년) 9인승 럭셔리",3480,130주3272,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180082/AT1755491836829ga_M.jpg,136691,885,"기아 올 뉴 카니발 (14년~18년) 9인승 럭셔리",검정,2016,"오토허브 경매장",,BC
"현대 더 뉴 그랜드 스타렉스 11인승 디젤 스마트",3481,72가7354,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180075/AT17554918662810u_M.jpg,42702,1710,"현대 더 뉴 그랜드 스타렉스 11인승 디젤 스마트",흰색,2020,"오토허브 경매장",,BB
"기아 카니발 4세대(20년~현재) 디젤 2200cc 9인승 하이리무진 시그니처",3482,231소5129,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180062/AT175549190703393_M.jpg,191179,2720,"기아 카니발 4세대(20년~현재) 디젤 2200cc 9인승 하이리무진 시그니처",검정,2021,"오토허브 경매장",,AB
"벤츠 E-클래스 W212(09~17년) 디젤 4WD E250 블루텍 4MATIC 아방가르드",3483,66오6600,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180089/AT175549294097741_M.jpg,345318,700,"벤츠 E-클래스 W212(09~17년) 디젤 4WD E250 블루텍 4MATIC 아방가르드",흰색,2015,"오토허브 경매장",,CB
"쌍용 렉스턴 스포츠 디젤 2.2 4WD 프레스티지",3484,97조6879,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180061/AT175549217009781_M.jpg,280534,810,"쌍용 렉스턴 스포츠 디젤 2.2 4WD 프레스티지",기타,2018,"오토허브 경매장",,BC
"기아 스포티지R (10년~13년) 디젤 2WD 리미티드",3485,59누2683,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180090/AT1755492494175x2_M.jpg,186127,510,"기아 스포티지R (10년~13년) 디젤 2WD 리미티드",흰색,2011,"오토허브 경매장",,BC
"쉐보레(한국GM) 콜로라도(19년~20년) 가솔린 4WD 3.6 익스트림 4WD",3486,88노3037,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180071/AT1755492248275k5_M.jpg,99605,1450,"쉐보레(한국GM) 콜로라도(19년~20년) 가솔린 4WD 3.6 익스트림 4WD",검정,2020,"오토허브 경매장",,BB
"현대 그랜져 IG (16년~현재) 2.4 가솔린 프리미엄",3487,17다6704,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202507/IP202507260011/AT1753668669842t7_M.jpg,204872,880,"현대 그랜져 IG (16년~현재) 2.4 가솔린 프리미엄",흰색,2018,"오토허브 경매장",,BB
"현대 그랜드 스타렉스 (07년~현재) 3인승 밴 CVX 럭셔리",3488,87무7846,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180079/AT175549280940431_M.jpg,383353,150,"현대 그랜드 스타렉스 (07년~현재) 3인승 밴 CVX 럭셔리",흰색,2014,"오토허브 경매장",,BF
"현대 쏘나타(DN8) (19년~현재) 가솔린 2.0 경찰용",3489,120나8611,오토,업무용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180010/AT175548303064577_M.jpg,169369,90,"현대 쏘나타(DN8) (19년~현재) 가솔린 2.0 경찰용",흰색,2020,"오토허브 경매장",,CC
"쌍용 렉스턴 스포츠 디젤 2.2 4WD 프레스티지 스페셜",3490,89러1146,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180080/AT1755492599459q0_M.jpg,85835,1650,"쌍용 렉스턴 스포츠 디젤 2.2 4WD 프레스티지 스페셜",기타,2020,"오토허브 경매장",,BB
"현대 싼타페(DM) (12년~15년) 4WD (2.2 e-VGT) 모던",3491,55다1965,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180059/AT175549277971467_M.jpg,312090,550,"현대 싼타페(DM) (12년~15년) 4WD (2.2 e-VGT) 모던",기타,2014,"오토허브 경매장",,BC
"혼다 시빅 1.8 8세대 (06년~11년)",3492,49머6127,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180094/AT1755492704319r6_M.jpg,189584,190,"혼다 시빅 1.8 8세대 (06년~11년)",흰색,2008,"오토허브 경매장",,AB
"현대 코나(17년~현재) 디젤 1.6 2WD 모던",3493,130주3278,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180081/AT1755492569692nu_M.jpg,157521,660,"현대 코나(17년~현재) 디젤 1.6 2WD 모던",기타,2018,"오토허브 경매장",,CC
"현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 프리미엄",3494,66러7832,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180093/AT1755492874058hd_M.jpg,145392,940,"현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 프리미엄",흰색,2016,"오토허브 경매장",,CB
"현대 쏘나타 뉴 라이즈 (17년~현재) LPI택시형 스타일",3451,106소4510,오토,영업용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140094/AT17551370857940n_M.jpg,565822,650,"현대 쏘나타 뉴 라이즈 (17년~현재) LPI택시형 스타일",기타,2019,"오토허브 경매장",,CB
"기아 All New 모닝(JA) (17년~현재) 럭셔리 기본",3452,39거1717,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180130/AT175549722769958_M.jpg,59556,690,"기아 All New 모닝(JA) (17년~현재) 럭셔리 기본",기타,2018,"오토허브 경매장",,BB
"랜드로버 레인지로버 스포츠 2세대 3.0 SDV6 AB 다이나믹",3453,238로2652,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140088/AT17551364222196i_M.jpg,173484,4120,"랜드로버 레인지로버 스포츠 2세대 3.0 SDV6 AB 다이나믹",검정,2019,"오토허브 경매장",,AB
"기아 더 뉴 봉고3 1톤 카고(화물)트럭 킹캡 EV",3454,88머8070,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180035/AT175549309527896_M.jpg,61948,1600,"기아 더 뉴 봉고3 1톤 카고(화물)트럭 킹캡 EV",흰색,2022,"오토허브 경매장",,AC
"현대 쏘나타(DN8) (19년~현재) LPG 2.0 렌터카용 스타일",3455,204모6406,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140100/AT1755137937009k1_M.jpg,222279,900,"현대 쏘나타(DN8) (19년~현재) LPG 2.0 렌터카용 스타일",흰색,2021,"오토허브 경매장",,BB
"현대 LF 쏘나타 (14년~현재) 2.0 스마트",3456,34우4727,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180040/AT175549071848622_M.jpg,189957,380,"현대 LF 쏘나타 (14년~현재) 2.0 스마트",검정,2015,"오토허브 경매장",,CD
"쉐보레(한국GM) 캡티바 (11년~현재) 2WD LT  프리미엄",3457,37마8744,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140102/AT175514467640208_M.jpg,47069,540,"쉐보레(한국GM) 캡티바 (11년~현재) 2WD LT  프리미엄",은색,2015,"오토허브 경매장",,AB
"현대 코나(17년~현재) 가솔린 1.6 터보 2WD 모던 팝",3458,65구7889,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508160004/AT175547769912714_M.jpg,55729,1360,"현대 코나(17년~현재) 가솔린 1.6 터보 2WD 모던 팝",흰색,2018,"오토허브 경매장",,AB
"기아 더 뉴 모닝 (15년~16년) 럭셔리",3459,07어0429,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140123/AT175514512182309_M.jpg,94767,430,"기아 더 뉴 모닝 (15년~16년) 럭셔리",검정,2016,"오토허브 경매장",,BB
"현대 쏘나타(DN8) (19년~현재) 가솔린 1.6 터보 프리미엄",3460,325버4574,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180240/AT175556609087289_M.jpg,201566,1090,"현대 쏘나타(DN8) (19년~현재) 가솔린 1.6 터보 프리미엄",검정,2020,"오토허브 경매장",,AB
"BMW 4시리즈 428i M 스포츠 쿠페 F32 (14년~현재)",3461,119구7222,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140116/AT175514556587236_M.jpg,133570,730,"BMW 4시리즈 428i M 스포츠 쿠페 F32 (14년~현재)",기타,2016,"오토허브 경매장",,BC
"현대 아반떼 HD (06년~10년) 1.6 VVT S16 럭셔리",3462,56가3429,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180012/AT17554806170904q_M.jpg,98686,170,"현대 아반떼 HD (06년~10년) 1.6 VVT S16 럭셔리",은색,2009,"오토허브 경매장",,DC
"쌍용 G4 렉스턴 (17년~현재) 2.2 4WD 헤리티지",3463,05나5784,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180121/AT175549712766962_M.jpg,130764,1850,"쌍용 G4 렉스턴 (17년~현재) 2.2 4WD 헤리티지",흰색,2019,"오토허브 경매장",,AB
"기아 올 뉴 카니발 (14년~18년) 9인승 가솔린 노블레스",3464,13너6030,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180015/AT175548377687518_M.jpg,242678,680,"기아 올 뉴 카니발 (14년~18년) 9인승 가솔린 노블레스",검정,2017,"오토허브 경매장",,BB
"현대 싼타페(DM) (12년~15년) 2WD (2.0 e-VGT) 프리미엄",3465,55노9702,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180053/AT17554973234207x_M.jpg,229043,690,"현대 싼타페(DM) (12년~15년) 2WD (2.0 e-VGT) 프리미엄",흰색,2013,"오토허브 경매장",,AB
"쌍용 뉴 코란도 C (13년~17년) 2.0 4WD CVT 고급형",3466,55조4637,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180019/AT1755482623495i8_M.jpg,196894,170,"쌍용 뉴 코란도 C (13년~17년) 2.0 4WD CVT 고급형",검정,2014,"오토허브 경매장",,AD
"현대 쏘나타 더 브릴리언트 (12년~16년) CVVL 스마트",3467,49루8450,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140143/AT17551479988011a_M.jpg,207868,260,"현대 쏘나타 더 브릴리언트 (12년~16년) CVVL 스마트",기타,2013,"오토허브 경매장",,BB
"현대 더 뉴 그랜드 스타렉스 3인승 디젤 밴 스마트",3468,87오5089,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140166/AT1755150541277ku_M.jpg,95409,1210,"현대 더 뉴 그랜드 스타렉스 3인승 디젤 밴 스마트",기타,2019,"오토허브 경매장",,BC
"현대 i40 살룬 (12년~15년) 2.0 GDI 모던",3469,17두3033,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140171/AT1755151186930fa_M.jpg,183012,300,"현대 i40 살룬 (12년~15년) 2.0 GDI 모던",기타,2012,"오토허브 경매장",,BB
"기아 K7 하이브리드 (13년~16년) 700h 프레스티지",3470,56라2205,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140178/AT175515254731778_M.jpg,162938,580,"기아 K7 하이브리드 (13년~16년) 700h 프레스티지",흰색,2015,"오토허브 경매장",,BB
"기아 스포티지 더 볼드(18년~21년) 디젤 2.0 2WD 프레스티지",3471,178보3982,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180068/AT175549098820863_M.jpg,179712,1270,"기아 스포티지 더 볼드(18년~21년) 디젤 2.0 2WD 프레스티지",흰색,2019,"오토허브 경매장",,AB
"르노삼성 XM3 (20년~현재) 가솔린 1300cc 1.3 TCe RE 시그니처",3472,291러7657,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180060/AT1755491138358u9_M.jpg,112173,820,"르노삼성 XM3 (20년~현재) 가솔린 1300cc 1.3 TCe RE 시그니처",기타,2020,"오토허브 경매장",,CC
"벤츠 NEW E-클래스 E200 CGI 블루이피션시 W212",3430,14구5445,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202507/IP202507250042/AT17534226759659z_M.jpg,179878,580,"벤츠 NEW E-클래스 E200 CGI 블루이피션시 W212",은색,2011,"오토허브 경매장",,BB
"폭스바겐 뉴 티구안 2.0 TDI Blue Motion",3431,26주6855,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508130064/AT17550688914633b_M.jpg,203623,530,"폭스바겐 뉴 티구안 2.0 TDI Blue Motion",기타,2013,"오토허브 경매장",,AC
"다이하쯔 코펜 0.6 컨버터블",3432,14모4316,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508130060/AT1755561998315d0_M.jpg,64535,830,"다이하쯔 코펜 0.6 컨버터블",검정,2014,"오토허브 경매장",,CC
"도요타 시에나 3.5",3433,45루0437,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180154/AT17555014322744h_M.jpg,256328,1170,"도요타 시에나 3.5",기타,2016,"오토허브 경매장",,BC
"현대 쏘나타 뉴 라이즈 (17년~현재) LPI택시형 모던",3434,114너9411,오토,영업용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508130097/AT17551317574565o_M.jpg,262489,690,"현대 쏘나타 뉴 라이즈 (17년~현재) LPI택시형 모던",기타,2019,"오토허브 경매장",,CB
"기아 봉고3 EV 1톤 내장탑",3435,80부3460,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508130819/AT175548077298845_M.jpg,57207,1630,"기아 봉고3 EV 1톤 내장탑",흰색,2022,"오토허브 경매장",,AB
"기아 더 뉴 K7 (12년~16년) 2.4 GDI 프레스티지",3436,61보3738,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140049/AT1755132063968c3_M.jpg,136979,350,"기아 더 뉴 K7 (12년~16년) 2.4 GDI 프레스티지",흰색,2013,"오토허브 경매장",,BC
"쌍용 G4 렉스턴 (17년~현재) 2.2 4WD 유라시아 에디션",3437,63무4859,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508130822/AT175547928309823_M.jpg,190009,1060,"쌍용 G4 렉스턴 (17년~현재) 2.2 4WD 유라시아 에디션",검정,2018,"오토허브 경매장",,BB
"현대 올 뉴 투싼 (15년~20년) 디젤 1.7 2WD 모던",3438,48저0807,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140145/AT17554980173796v_M.jpg,176759,650,"현대 올 뉴 투싼 (15년~20년) 디젤 1.7 2WD 모던",기타,2016,"오토허브 경매장",,BC
"기아 K8(21년~현재) 하이브리드 노블레스",3439,152하2661,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180116/AT175549746404784_M.jpg,73126,2370,"기아 K8(21년~현재) 하이브리드 노블레스",기타,2022,"오토허브 경매장",,AC
"폭스바겐 뉴 CC 2.0 TSI",3440,384부3406,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508070047/AT17545297952362v_M.jpg,279657,250,"폭스바겐 뉴 CC 2.0 TSI",검정,2013,"오토허브 경매장",,BC
"현대 아이오닉5(21년~현재) 전기 롱레인지 AWD 익스클루시브",3441,47소4433,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180003/AT175548343024475_M.jpg,45441,2690,"현대 아이오닉5(21년~현재) 전기 롱레인지 AWD 익스클루시브",검정,2022,"오토허브 경매장",,BB
"현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 프리미엄",3442,18고0111,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508180066/AT175549755088879_M.jpg,132520,870,"현대 싼타페 더 프라임 (15년~18년) 디젤 2.0 2WD 프리미엄",기타,2016,"오토허브 경매장",,BB
"현대 더 뉴 그랜저 IG 하이브리드(19년~현재) 가솔린+전기 2400cc 익스클루시브",3443,153무8657,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140216/AT1755482262055bi_M.jpg,170528,1570,"현대 더 뉴 그랜저 IG 하이브리드(19년~현재) 가솔린+전기 2400cc 익스클루시브",기타,2020,"오토허브 경매장",,AB
"현대 그랜드 스타렉스 (07년~현재) 12인승 웨건 CVX 디럭스",3444,77수2187,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508130089/AT1755134702017b0_M.jpg,289783,150,"현대 그랜드 스타렉스 (07년~현재) 12인승 웨건 CVX 디럭스",기타,2010,"오토허브 경매장",,BC
"기아 더 뉴 봉고3 1톤 카고(화물)트럭 킹캡",3445,988가4981,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202507/IP202507180142/AT1753064690035m0_M.jpg,52464,1560,"기아 더 뉴 봉고3 1톤 카고(화물)트럭 킹캡",흰색,2022,"오토허브 경매장",,DD
"기아 스포티지 4세대 (15년~18년) 디젤 2.0 2WD 노블레스",3446,36다0782,오토,자가용,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508140082/AT17551362316196z_M.jpg,128160,820,"기아 스포티지 4세대 (15년~18년) 디젤 2.0 2WD 노블레스",기타,2016,"오토허브 경매장",,BB
"아우디 Q5 35 TDI 콰트로 8R (14년~현재)",3447,224무8666,오토,렌터카,http://www.sellcarauction.co.kr/AJSCIMG/upload/upload_file/INSPECT/2025/202508/IP202508080088/AT17546344632623e_M.jpg,235740,980,"아우디 Q5 35 TDI 콰트로 8R (14년~현재)",흰색,2016,"오토허브 경매장",,AC
