"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"[기아] 더 뉴봉고Ⅲ화물 1톤 LPG 킹캡 초장축 GL",4268,812오8929,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707637%2FB250707637_02_03.jpg%3F20250731195727&type=m&w=800&h=500&quality=90&ttype=jpg,13919,1230,"[기아] 더 뉴봉고Ⅲ화물 1톤 LPG 킹캡 초장축 GL",M/T,2022,"현대 경매장",KNCSJZ75ANK621957,"A / 7"
"[현대] 베라크루즈 디젤 4WD 300VX",4235,59오9099,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250705201%2FB250705201_02_03.jpg%3F20250723105457&type=m&w=800&h=500&quality=90&ttype=jpg,161066,790,"[현대] 베라크루즈 디젤 4WD 300VX",A/T,2014,"현대 경매장",KMHNU81XDEU213178,"A / 4"
"[현대] 코나 1.6 가솔린 2WD 프리미엄",4236,151두3980,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706655%2FB250706655_02_03.jpg%3F20250723143003&type=m&w=800&h=500&quality=90&ttype=jpg,74887,1365,"[현대] 코나 1.6 가솔린 2WD 프리미엄",A/T,2020,"현대 경매장",KMHK4815GLU540555,"A / 6"
"[KG모빌리티(쌍용)] 티볼리 가솔린 2WD LX",4237,14오8266,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2506%2FB250602313%2FB250602313_02_03.jpg%3F20250717183338&type=m&w=800&h=500&quality=90&ttype=jpg,92040,360,"[KG모빌리티(쌍용)] 티볼리 가솔린 2WD LX",A/T,2017,"현대 경매장",KPBXH3AR1HP147009,"F / 1"
"[현대] 포터II CRDi 일반캡 초장축 스마트",4238,93루2612,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707339%2FB250707339_02_03.jpg%3F20250728163934&type=m&w=800&h=500&quality=90&ttype=jpg,44658,895,"[현대] 포터II CRDi 일반캡 초장축 스마트",M/T,2018,"현대 경매장",KMFZCX7KAJU493080,"A / 1"
"[현대] 포터II 일렉트릭 카고 프리미엄 스페셜",4239,89다2320,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250705101%2FB250705101_02_03.jpg%3F20250715111040&type=m&w=800&h=500&quality=90&ttype=jpg,42763,1580,"[현대] 포터II 일렉트릭 카고 프리미엄 스페셜",A/T,2023,"현대 경매장",KMFZCZ7NFPU063930,"A / 1"
"[현대] 디 올뉴코나 일렉트릭 롱레인지 프리미엄",4240,37우2430,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250705987%2FB250705987_02_03.jpg%3F20250716172126&type=m&w=800&h=500&quality=90&ttype=jpg,71184,2180,"[현대] 디 올뉴코나 일렉트릭 롱레인지 프리미엄",A/T,2023,"현대 경매장",KMHHC816FPU001211,"C / 1"
"[기아] 봉고Ⅲ화물 CRDi 킹캡 초장축",4241,84노6047,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707546%2FB250707546_02_03.jpg%3F20250731193726&type=m&w=800&h=500&quality=90&ttype=jpg,170253,670,"[기아] 봉고Ⅲ화물 CRDi 킹캡 초장축",A/T,2019,"현대 경매장",KNCSJZ76BKK275487,"A / 1"
"[기아] 뉴카렌스 2.0 LPI GX 최고급형",4242,08나7805,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707350%2FB250707350_02_03.jpg%3F20250731185712&type=m&w=800&h=500&quality=90&ttype=jpg,159911,120,"[기아] 뉴카렌스 2.0 LPI GX 최고급형",A/T,2007,"현대 경매장",KNAFG52237K022867,"A / 1"
"[현대] 포터II CRDi 더블캡 초장축 골드",4243,91무2695,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707681%2FB250707681_02_03.jpg%3F20250731171352&type=m&w=800&h=500&quality=90&ttype=jpg,263240,290,"[현대] 포터II CRDi 더블캡 초장축 골드",M/T,2015,"현대 경매장",KMFZCY7KAFU104724,"A / 3"
"[쉐보레(대우)] 올란도 2.0 디젤 LS 고급형",4244,122소6714,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707351%2FB250707351_02_03.jpg%3F20250731194434&type=m&w=800&h=500&quality=90&ttype=jpg,144914,150,"[쉐보레(대우)] 올란도 2.0 디젤 LS 고급형",A/T,2014,"현대 경매장",KLAYA75YDEK576737,"A / 5"
"[기아] 올 뉴카니발 11인승 디젤 디럭스",4245,78너5720,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707814%2FB250707814_02_03.jpg%3F20250731185751&type=m&w=800&h=500&quality=90&ttype=jpg,93703,650,"[기아] 올 뉴카니발 11인승 디젤 디럭스",A/T,2015,"현대 경매장",KNHMF37ABFS069609,"A / 4"
"[KG모빌리티(쌍용)] G4 렉스턴 2.2 4WD 화이트 에디션",4246,224가9838,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707599%2FB250707599_02_03.jpg%3F20250731195426&type=m&w=800&h=500&quality=90&ttype=jpg,196627,1700,"[KG모빌리티(쌍용)] G4 렉스턴 2.2 4WD 화이트 에디션",A/T,2020,"현대 경매장",KPBGA2AE1LP063549,"A / 6"
"[현대] 포터II 하이내장탑차 슈퍼캡",4247,90더4458,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707534%2FB250707534_02_03.jpg%3F20250731194215&type=m&w=800&h=500&quality=90&ttype=jpg,251509,200,"[현대] 포터II 하이내장탑차 슈퍼캡",M/T,2013,"현대 경매장",KMFZSZ7KADU991341,"F / 1"
"[현대] 포터II CRDi 더블캡 초장축 하이슈퍼",4248,89라7580,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707745%2FB250707745_02_03.jpg%3F20250731191240&type=m&w=800&h=500&quality=90&ttype=jpg,179335,330,"[현대] 포터II CRDi 더블캡 초장축 하이슈퍼",A/T,2010,"현대 경매장",KMFZCY7JBAU552705,"A / 1"
"[현대] 포터II LPG 슈퍼캡 초장축 스타일",4249,814모4501,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707598%2FB250707598_02_03.jpg%3F20250731183322&type=m&w=800&h=500&quality=90&ttype=jpg,26103,1750,"[현대] 포터II LPG 슈퍼캡 초장축 스타일",M/T,2024,"현대 경매장",KMFZCZ78ARU107776,"A / 6"
"[기아] 봉고Ⅲ화물 냉동탑차 1톤 킹캡",4250,97도4472,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706941%2FB250706941_02_03.jpg%3F20250731190000&type=m&w=800&h=500&quality=90&ttype=jpg,320444,350,"[기아] 봉고Ⅲ화물 냉동탑차 1톤 킹캡",A/T,2013,"현대 경매장",KNFSTZ76BDK811664,"A / 2"
"[현대] 그랜드스타렉스 3인승 디젤 밴 스마트",4251,815더5413,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707344%2FB250707344_02_03.jpg%3F20250731172529&type=m&w=800&h=500&quality=90&ttype=jpg,273909,490,"[현대] 그랜드스타렉스 3인승 디젤 밴 스마트",A/T,2017,"현대 경매장",KMFWBX7KBHU911122,"A / 1"
"[현대] 신형 싼타페 2.0T GDi 2WD 프레스티지",4252,274거1529,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707613%2FB250707613_02_03.jpg%3F20250730142456&type=m&w=800&h=500&quality=90&ttype=jpg,263051,1050,"[현대] 신형 싼타페 2.0T GDi 2WD 프레스티지",A/T,2020,"현대 경매장",KMHS381ABLU213049,"A / 5"
"[현대] 포터II CRDi 일반캡 초장축 스마트",4253,86루1027,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707720%2FB250707720_02_03.jpg%3F20250731191637&type=m&w=800&h=500&quality=90&ttype=jpg,105433,1050,"[현대] 포터II CRDi 일반캡 초장축 스마트",A/T,2021,"현대 경매장",KMFZCX7KBMU845718,"B / 1"
"[기아] 카니발 R 리무진 디젤 9인승 GLX 최고급형",4254,34소4348,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707464%2FB250707464_02_03.jpg%3F20250731193106&type=m&w=800&h=500&quality=90&ttype=jpg,193772,355,"[기아] 카니발 R 리무진 디젤 9인승 GLX 최고급형",A/T,2014,"현대 경매장",KNAMN816BES588519,"A / 3"
"[기아] 더 뉴봉고Ⅲ화물 냉동탑차 저상형",4255,811도2347,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706938%2FB250706938_02_03.jpg%3F20250731195750&type=m&w=800&h=500&quality=90&ttype=jpg,212101,910,"[기아] 더 뉴봉고Ⅲ화물 냉동탑차 저상형",A/T,2022,"현대 경매장",KNFSTZ76BNK621906,"B / 2"
"[르노(삼성)] 뉴 QM6 2.0 LPe RE",4256,190허1083,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707184%2FB250707184_02_03.jpg%3F20250731165113&type=m&w=800&h=500&quality=90&ttype=jpg,110820,1210,"[르노(삼성)] 뉴 QM6 2.0 LPe RE",A/T,2021,"현대 경매장",KNME5C2C0MP057893,"A / 6"
"[DFSK(동풍자동차)] C 시리즈 C35 S2(2밴) 스탠다드",4257,812로4857,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707664%2FB250707664_02_03.jpg%3F20250731195332&type=m&w=800&h=500&quality=90&ttype=jpg,132369,150,"[DFSK(동풍자동차)] C 시리즈 C35 S2(2밴) 스탠다드",M/T,2018,"현대 경매장",LVZMR2AB7JA035394,"A / 1"
"[현대] 넥쏘 FCEV 프리미엄",4212,33머7533,,수소,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706473%2FB250706473_02_03.jpg%3F20250731125050&type=m&w=800&h=500&quality=90&ttype=jpg,117289,1590,"[현대] 넥쏘 FCEV 프리미엄",A/T,2023,"현대 경매장",KMHJ8816FPU026681,"A / 7"
"[기아] 더 뉴봉고Ⅲ화물 1톤 킹캡 초장축 L",4213,843마2587,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707385%2FB250707385_02_03.jpg%3F20250731155547&type=m&w=800&h=500&quality=90&ttype=jpg,29113,1480,"[기아] 더 뉴봉고Ⅲ화물 1톤 킹캡 초장축 L",A/T,2022,"현대 경매장",KNCSJZ76BNK587544,"A / 5"
"[현대] 넥쏘 FCEV 프리미엄",4214,51나5249,,수소,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706977%2FB250706977_02_03.jpg%3F20250730094221&type=m&w=800&h=500&quality=90&ttype=jpg,60708,1720,"[현대] 넥쏘 FCEV 프리미엄",A/T,2023,"현대 경매장",KMHJ8816FPU023872,"A / 6"
"[기아] 봉고Ⅲ화물 파워게이트 1톤",4215,93로1471,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707040%2FB250707040_02_03.jpg%3F20250730103611&type=m&w=800&h=500&quality=90&ttype=jpg,186308,760,"[기아] 봉고Ⅲ화물 파워게이트 1톤",M/T,2017,"현대 경매장",KNFSXZ76AHK152052,"A / 1"
"[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 4WD 프레스티지",4216,95라2645,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707461%2FB250707461_02_03.jpg%3F20250725135313&type=m&w=800&h=500&quality=90&ttype=jpg,90043,1370,"[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 4WD 프레스티지",A/T,2018,"현대 경매장",KPADA4AE1JP019780,"A / 6"
"[기아] 신형 스포티지 R2.0 2WD 노블레스",4217,05오0569,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707452%2FB250707452_02_03.jpg%3F20250731160354&type=m&w=800&h=500&quality=90&ttype=jpg,189361,860,"[기아] 신형 스포티지 R2.0 2WD 노블레스",A/T,2016,"현대 경매장",KNAPN813BGK086300,"A / 4"
"[기아] 더 뉴카니발 9인승 디젤 럭셔리",4218,47구4685,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707388%2FB250707388_02_03.jpg%3F20250731163131&type=m&w=800&h=500&quality=90&ttype=jpg,153741,1110,"[기아] 더 뉴카니발 9인승 디젤 럭셔리",A/T,2019,"현대 경매장",KNAMB81ABKS484204,"A / 4"
"[현대] 올 뉴투싼 디젤 R2.0 2WD 스마트",4219,04마6738,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706324%2FB250706324_02_03.jpg%3F20250731154902&type=m&w=800&h=500&quality=90&ttype=jpg,127333,840,"[현대] 올 뉴투싼 디젤 R2.0 2WD 스마트",A/T,2018,"현대 경매장",KMHJ281ABJU785005,"B / 1"
"[현대] 뉴투싼 ix 디젤 R2.0 4WD 스마트 스페셜",4220,53로4726,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250707753%2FB250707753_02_03.jpg%3F20250731161709&type=m&w=800&h=500&quality=90&ttype=jpg,179150,500,"[현대] 뉴투싼 ix 디젤 R2.0 4WD 스마트 스페셜",A/T,2014,"현대 경매장",KMHJT81VDEU840615,"A / 6"
"[현대] 코나 일렉트릭 EV 프리미엄",4221,49호7905,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706485%2FB250706485_02_03.jpg%3F20250731091014&type=m&w=800&h=500&quality=90&ttype=jpg,13877,1990,"[현대] 코나 일렉트릭 EV 프리미엄",A/T,2020,"현대 경매장",KMHK381GFLU122380,"A / 8"
"[현대] 싼타페(CM) 2.0 e-VGT 2WD MLX 프리미어",4222,14루2744,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706824%2FB250706824_02_03.jpg%3F20250728123244&type=m&w=800&h=500&quality=90&ttype=jpg,210874,350,"[현대] 싼타페(CM) 2.0 e-VGT 2WD MLX 프리미어",A/T,2011,"현대 경매장",KMHSJ81UBBU784688,"A / 2"
"[현대] 그랜드스타렉스 12인승 디젤 4WD CVX 디럭스",4223,78구4037,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706051%2FB250706051_02_03.jpg%3F20250718142419&type=m&w=800&h=500&quality=90&ttype=jpg,176256,835,"[현대] 그랜드스타렉스 12인승 디젤 4WD CVX 디럭스",A/T,2016,"현대 경매장",KMJWA37KDGU726134,"A / 1"
"[현대] 그랜드스타렉스 3인승 디젤 밴 CVX 럭셔리",4224,89어5959,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250704686%2FB250704686_02_03.jpg%3F20250724195739&type=m&w=800&h=500&quality=90&ttype=jpg,166477,495,"[현대] 그랜드스타렉스 3인승 디젤 밴 CVX 럭셔리",A/T,2012,"현대 경매장",KMFWBX7JBCU424340,"A / 1"
"[기아] 봉고Ⅲ화물 CRDi 킹캡 초장축",4225,97조3774,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250705498%2FB250705498_02_03.jpg%3F20250717190504&type=m&w=800&h=500&quality=90&ttype=jpg,54041,775,"[기아] 봉고Ⅲ화물 CRDi 킹캡 초장축",A/T,2016,"현대 경매장",KNCSJZ76BGK043564,"A / 4"
"[현대] 포터II CRDi 더블캡 초장축 슈퍼",4226,88너8006,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706524%2FB250706524_02_03.jpg%3F20250724181412&type=m&w=800&h=500&quality=90&ttype=jpg,140431,505,"[현대] 포터II CRDi 더블캡 초장축 슈퍼",A/T,2014,"현대 경매장",KMFZCY7KBEU009146,"B / 1"
"[현대] 포터II CRDi 더블캡 초장축 스마트",4227,95라0730,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706620%2FB250706620_02_03.jpg%3F20250724184614&type=m&w=800&h=500&quality=90&ttype=jpg,103203,1150,"[현대] 포터II CRDi 더블캡 초장축 스마트",A/T,2020,"현대 경매장",KMFZCY7KBLU798683,"A / 1"
"[현대] 포터II CRDi 슈퍼캡 초장축 플러스",4228,88도1051,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706446%2FB250706446_02_03.jpg%3F20250724184619&type=m&w=800&h=500&quality=90&ttype=jpg,217244,525,"[현대] 포터II CRDi 슈퍼캡 초장축 플러스",M/T,2012,"현대 경매장",KMFZCZ7KACU865769,"A / 1"
"[현대] 그랜드스타렉스 3인승 디젤 밴 CVX 디럭스",4229,82거4329,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706602%2FB250706602_02_03.jpg%3F20250724165628&type=m&w=800&h=500&quality=90&ttype=jpg,172576,295,"[현대] 그랜드스타렉스 3인승 디젤 밴 CVX 디럭스",A/T,2014,"현대 경매장",KMFWBX7KBEU570318,"A / 1"
"[기아] 봉고Ⅲ화물 냉동탑차 1톤 킹캡",4230,84어9105,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706528%2FB250706528_02_03.jpg%3F20250724165455&type=m&w=800&h=500&quality=90&ttype=jpg,222462,375,"[기아] 봉고Ⅲ화물 냉동탑차 1톤 킹캡",M/T,2013,"현대 경매장",KNFSTZ76ADK792751,"A / 1"
"[현대] 포터II CRDi 슈퍼캡 초장축 슈퍼",4231,87나7841,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2507%2FB250706766%2FB250706766_02_03.jpg%3F20250718153243&type=m&w=800&h=500&quality=90&ttype=jpg,193326,285,"[현대] 포터II CRDi 슈퍼캡 초장축 슈퍼",M/T,2012,"현대 경매장",KMFZCZ7JACU781536,"A / 1"
"[기아] 더 뉴봉고Ⅲ화물 1톤 킹캡 초장축 L라이트",4232,841구6938,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F2100%2Fcarimg%2F2503%2FB250303971%2FB250303971_02_03.jpg%3F20250703130801&type=m&w=800&h=500&quality=90&ttype=jpg,58497,990,"[기아] 더 뉴봉고Ⅲ화물 1톤 킹캡 초장축 L라이트",A/T,2022,"현대 경매장",KNCSJZ76BNK603171,"A / 1"
